id,day_week_spa
71719,martes
79771,viernes
34800,sábado
21537,viernes
68649,sábado
84383,jueves
126420,jueves
104241,sábado
93188,miércoles
120271,miércoles
75595,domingo
95506,lunes
78263,viernes
38034,jueves
77174,viernes
82650,jueves
40572,domingo
208579,jueves
97088,viernes
265579,domingo
36859,miércoles
75680,viernes
458428,domingo
79224,miércoles
85836,sábado
84203,viernes
84184,viernes
293094,miércoles
121210,domingo
109513,miércoles
14196,viernes
109584,miércoles
73846,lunes
93934,miércoles
14128,sábado
83384,lunes
84289,martes
76360,domingo
1556,miércoles
118624,miércoles
49526,viernes
83539,lunes
101482,miércoles
30785,miércoles
42152,miércoles
71864,miércoles
82633,miércoles
57330,miércoles
71668,viernes
71725,sábado
89691,viernes
31074,domingo
84340,viernes
26556,lunes
202043,domingo
216035,domingo
137625,lunes
90061,lunes
263946,domingo
84334,sábado
77883,jueves
127521,martes
119698,jueves
48034,miércoles
110491,viernes
79694,jueves
83540,martes
108762,viernes
376394,miércoles
263947,domingo
215999,domingo
134012,viernes
191402,jueves
83403,sábado
239368,martes
39369,viernes
12677,domingo
79034,jueves
27349,viernes
40629,jueves
67429,miércoles
83660,lunes
84174,lunes
83686,viernes
84344,domingo
53336,miércoles
35623,viernes
86785,miércoles
27146,jueves
189472,viernes
114150,viernes
77948,miércoles
84281,viernes
46493,martes
112090,jueves
85341,miércoles
37661,sábado
130458,miércoles
89708,viernes
67166,viernes
59967,miércoles
84188,jueves
122080,lunes
87428,jueves
26505,jueves
15895,viernes
28218,miércoles
97795,martes
70808,miércoles
81215,lunes
94108,sábado
71827,martes
149145,domingo
126278,lunes
84329,jueves
122492,viernes
77461,lunes
84169,jueves
24421,jueves
82510,lunes
117408,martes
61854,viernes
96973,viernes
16640,domingo
71679,miércoles
87825,viernes
88075,sábado
89455,miércoles
148857,domingo
157903,lunes
43599,sábado
70090,miércoles
74103,jueves
84347,viernes
100529,martes
68722,viernes
85339,martes
191600,domingo
49049,viernes
179251,jueves
137145,jueves
60599,viernes
98369,viernes
20069,lunes
42399,viernes
129535,viernes
84190,viernes
78464,jueves
97933,jueves
106124,jueves
53909,miércoles
64454,jueves
4822,sábado
55723,martes
67441,miércoles
48654,martes
19823,viernes
112973,viernes
38091,viernes
122930,miércoles
128280,martes
77016,jueves
52432,miércoles
84348,sábado
47059,viernes
47462,jueves
84892,jueves
103663,martes
103328,lunes
111174,martes
115712,viernes
52767,jueves
91911,viernes
102784,viernes
88036,viernes
68663,domingo
51996,lunes
75638,viernes
81830,martes
82675,jueves
82390,viernes
101803,martes
83589,domingo
38719,lunes
76703,sábado
97310,viernes
17165,sábado
223195,sábado
270372,martes
148408,jueves
255948,sábado
128203,viernes
88273,jueves
82505,viernes
128564,domingo
5422,martes
86703,martes
83670,miércoles
127700,martes
42203,viernes
45397,martes
126509,viernes
77462,martes
85735,sábado
91913,viernes
83801,miércoles
79172,viernes
104557,sábado
64071,miércoles
168217,domingo
86597,lunes
110160,viernes
101731,viernes
74830,viernes
82096,viernes
80271,viernes
64897,jueves
105348,viernes
110146,miércoles
142585,miércoles
84342,viernes
15936,martes
104306,viernes
75318,sábado
97365,jueves
131360,domingo
124597,sábado
42628,miércoles
124423,sábado
81678,lunes
41996,viernes
103640,viernes
10089,martes
123359,martes
84577,lunes
70667,viernes
101267,jueves
130717,lunes
57230,lunes
43687,lunes
134738,domingo
71720,miércoles
135312,jueves
170263,sábado
197726,lunes
100085,miércoles
370044,domingo
76960,viernes
273029,lunes
53898,viernes
77269,viernes
112678,jueves
170517,martes
110336,viernes
91250,martes
131671,lunes
262243,lunes
537,miércoles
84180,viernes
47405,viernes
135547,viernes
90125,viernes
62214,jueves
15004,martes
61372,sábado
151232,martes
161456,viernes
82507,jueves
288121,jueves
197733,miércoles
92171,jueves
13830,miércoles
64291,lunes
38753,viernes
102639,martes
76492,jueves
207459,domingo
110354,domingo
69778,viernes
196738,jueves
283101,lunes
288421,viernes
292547,sábado
16387,sábado
97683,viernes
33390,martes
33391,miércoles
39062,viernes
109600,miércoles
49971,lunes
40709,martes
48202,jueves
71723,miércoles
34078,miércoles
30953,viernes
35253,sábado
68734,jueves
86838,viernes
84317,viernes
79697,sábado
134371,viernes
109843,miércoles
84306,viernes
40075,jueves
80059,martes
39779,miércoles
340543,jueves
86726,viernes
116463,sábado
38280,sábado
99579,miércoles
72391,miércoles
84284,viernes
84351,martes
18112,viernes
105210,sábado
78604,jueves
57722,viernes
131837,lunes
89723,viernes
57089,viernes
95503,sábado
49250,sábado
75736,jueves
202973,sábado
27543,martes
122928,jueves
108512,sábado
149190,sábado
45000,sábado
50950,martes
288105,sábado
288413,miércoles
98303,lunes
55327,lunes
32904,viernes
82642,viernes
50845,miércoles
95508,sábado
91122,sábado
84286,jueves
80280,viernes
110525,viernes
117691,viernes
122804,jueves
27480,jueves
82618,viernes
99770,miércoles
72479,jueves
106016,miércoles
116167,lunes
292975,domingo
43172,sábado
60985,viernes
49846,lunes
97690,viernes
135368,viernes
82485,lunes
9736,miércoles
82990,miércoles
135161,lunes
59897,viernes
99650,jueves
121823,jueves
66893,miércoles
42712,sábado
98066,viernes
86759,sábado
71261,martes
6078,domingo
75244,martes
48770,miércoles
94104,viernes
94348,jueves
84172,miércoles
83542,viernes
171961,viernes
72867,jueves
288122,viernes
17216,jueves
108901,lunes
105942,lunes
85741,miércoles
133557,lunes
91030,miércoles
89638,viernes
17375,lunes
61012,miércoles
288193,viernes
288037,sábado
27420,viernes
26233,martes
24863,sábado
43937,jueves
149763,miércoles
86983,viernes
41530,jueves
61997,lunes
164753,viernes
37635,jueves
174946,sábado
72245,viernes
128158,sábado
43761,lunes
82684,jueves
117266,jueves
87826,jueves
262988,martes
181628,miércoles
288298,jueves
51911,jueves
127756,viernes
126797,jueves
64689,jueves
84287,viernes
84318,viernes
113947,miércoles
288117,sábado
288295,lunes
288284,domingo
56558,jueves
88912,miércoles
39814,lunes
65049,lunes
80048,viernes
128248,domingo
128639,viernes
71730,jueves
84341,miércoles
24385,viernes
13078,martes
172474,lunes
82690,jueves
47878,viernes
27058,miércoles
82693,sábado
87502,viernes
84170,miércoles
96724,jueves
87827,martes
74545,viernes
84226,jueves
132185,lunes
97430,viernes
85544,lunes
288438,miércoles
84194,miércoles
125623,lunes
118957,miércoles
46429,sábado
45961,lunes
119639,domingo
26405,miércoles
82631,viernes
123105,jueves
102640,jueves
133458,viernes
138122,viernes
84308,jueves
35683,martes
286267,domingo
135647,viernes
105531,viernes
121879,viernes
13391,sábado
79070,lunes
110540,viernes
24617,domingo
63957,sábado
34004,lunes
77878,miércoles
32694,martes
88564,sábado
14720,miércoles
19139,jueves
127493,jueves
86837,domingo
109516,martes
98631,martes
95808,viernes
62580,martes
20528,viernes
38030,miércoles
73646,domingo
40343,viernes
42939,martes
65851,miércoles
19794,domingo
114606,viernes
84166,sábado
52001,miércoles
121602,jueves
58790,miércoles
78049,martes
12594,viernes
80215,viernes
123025,jueves
121793,miércoles
43652,jueves
56928,viernes
82911,jueves
149586,lunes
45585,miércoles
72976,viernes
135708,viernes
137429,sábado
53354,domingo
68280,miércoles
110253,sábado
132961,domingo
73935,sábado
37343,domingo
126056,domingo
91549,martes
144271,miércoles
84288,viernes
135718,viernes
51956,viernes
50620,martes
105586,viernes
120676,martes
82099,lunes
16276,viernes
63172,jueves
59517,martes
58547,lunes
84323,viernes
60747,miércoles
85878,jueves
81188,miércoles
45314,jueves
59434,lunes
25746,sábado
49363,sábado
108282,viernes
156180,martes
13678,domingo
62012,miércoles
13728,miércoles
101519,jueves
22969,jueves
50675,sábado
32070,viernes
114958,viernes
338853,viernes
97614,jueves
16277,domingo
98536,sábado
245984,sábado
190407,viernes
83098,jueves
185147,martes
129609,sábado
288111,martes
288146,martes
217724,viernes
30998,viernes
43363,martes
51389,viernes
249264,lunes
84326,sábado
16016,viernes
102780,domingo
112136,viernes
91930,sábado
119431,viernes
85446,jueves
89702,viernes
62069,jueves
70584,martes
135313,miércoles
288293,miércoles
285594,domingo
94480,lunes
24409,martes
62720,viernes
75204,sábado
48161,viernes
328712,sábado
114490,sábado
288292,martes
288296,sábado
238397,martes
82781,sábado
144784,jueves
82685,viernes
38716,viernes
130002,lunes
53778,viernes
104859,martes
80440,miércoles
185934,viernes
229610,martes
31621,sábado
18666,jueves
46111,sábado
40829,domingo
46114,sábado
4311,miércoles
33360,miércoles
10792,miércoles
70863,viernes
82708,viernes
143800,viernes
140420,viernes
18758,viernes
18735,jueves
19274,sábado
46124,sábado
18867,viernes
220106,martes
26152,miércoles
13679,miércoles
51594,sábado
26168,jueves
67079,lunes
28790,martes
232005,domingo
21317,sábado
94380,jueves
49522,viernes
125504,jueves
40900,sábado
38425,domingo
18741,viernes
91333,sábado
57529,sábado
98545,martes
294261,sábado
139325,viernes
112336,jueves
96821,sábado
45006,martes
93289,lunes
104718,miércoles
80220,miércoles
128637,viernes
83389,sábado
71883,viernes
259292,sábado
43157,viernes
97598,jueves
55615,jueves
197752,domingo
288168,sábado
61591,jueves
25539,sábado
44594,sábado
135225,viernes
85525,jueves
10044,domingo
18707,jueves
125409,sábado
64362,miércoles
81850,sábado
34280,jueves
146405,domingo
76349,domingo
45682,viernes
10275,jueves
37030,jueves
80387,viernes
36960,miércoles
37032,sábado
81179,sábado
147829,viernes
142051,martes
88284,jueves
110392,sábado
38769,viernes
200447,viernes
77012,viernes
49051,lunes
288290,lunes
288259,jueves
288288,martes
15770,domingo
35038,viernes
20811,viernes
10852,sábado
127916,domingo
87504,viernes
84305,viernes
48599,viernes
76297,viernes
106135,viernes
18725,jueves
31027,sábado
10620,sábado
10616,viernes
411432,miércoles
40004,miércoles
63481,miércoles
40722,martes
83738,viernes
80717,jueves
76609,miércoles
8941,lunes
64074,miércoles
197723,lunes
269797,domingo
117629,miércoles
288101,lunes
76800,viernes
147590,miércoles
138357,viernes
65515,martes
127501,viernes
279852,martes
97630,miércoles
97989,miércoles
130445,domingo
84185,lunes
125490,miércoles
160,sábado
11540,viernes
37653,miércoles
26656,domingo
121147,martes
84636,sábado
116800,lunes
122336,domingo
139567,viernes
82654,jueves
94583,viernes
16221,jueves
149172,viernes
96648,lunes
38414,miércoles
19099,miércoles
83186,miércoles
84354,jueves
85542,jueves
44560,jueves
116979,martes
66722,viernes
46280,miércoles
28733,miércoles
84187,viernes
56338,viernes
64792,viernes
27116,viernes
43895,martes
77875,jueves
43268,viernes
13471,miércoles
36172,sábado
71378,martes
82687,miércoles
29722,viernes
84333,viernes
75780,jueves
68718,martes
89492,jueves
99106,viernes
41153,viernes
42532,viernes
70410,sábado
64876,sábado
44470,martes
94352,viernes
80278,domingo
86778,lunes
82695,martes
39987,viernes
85652,viernes
114104,jueves
87440,viernes
151870,domingo
44732,domingo
16315,viernes
78550,domingo
30587,martes
128270,viernes
121826,sábado
139455,viernes
63517,miércoles
14419,miércoles
35818,miércoles
22752,jueves
46564,viernes
66745,martes
135390,lunes
65904,viernes
89593,viernes
46159,viernes
27597,viernes
38727,martes
98232,domingo
61658,miércoles
43767,sábado
97051,domingo
98886,miércoles
31551,sábado
242378,sábado
81303,martes
118683,jueves
98932,miércoles
28751,miércoles
55952,viernes
57597,martes
235271,viernes
50177,jueves
47953,miércoles
63171,viernes
95511,sábado
22379,jueves
115400,miércoles
130736,miércoles
24446,domingo
44244,domingo
41592,miércoles
48490,viernes
89481,viernes
73283,jueves
18038,domingo
161273,viernes
177522,viernes
30252,viernes
86819,domingo
74726,viernes
88042,martes
104732,viernes
63147,miércoles
75761,lunes
81515,viernes
50081,viernes
41487,sábado
83479,viernes
81899,miércoles
100532,viernes
100825,miércoles
124067,jueves
134597,viernes
125136,sábado
99223,lunes
86304,miércoles
288109,miércoles
105790,viernes
98065,jueves
85549,viernes
237983,lunes
27408,viernes
20224,domingo
106344,viernes
94135,jueves
77775,viernes
72678,miércoles
57307,lunes
35436,miércoles
112304,jueves
127533,sábado
193380,domingo
97605,sábado
115241,martes
104155,viernes
4412,martes
132654,jueves
98262,jueves
172413,sábado
288128,lunes
44165,sábado
50021,viernes
133694,domingo
91795,sábado
122044,miércoles
33303,martes
4910,miércoles
20513,martes
169836,lunes
51511,miércoles
71208,viernes
34905,miércoles
103516,lunes
76421,jueves
69162,domingo
116613,martes
118628,viernes
38010,viernes
324173,domingo
36257,miércoles
100450,martes
87531,viernes
102699,miércoles
151826,miércoles
134132,viernes
31022,sábado
83215,sábado
469172,jueves
127901,viernes
45360,viernes
132923,lunes
138376,jueves
135545,viernes
4171,lunes
48742,sábado
115276,viernes
143247,domingo
92662,domingo
74549,sábado
44668,sábado
135678,martes
76617,jueves
170178,viernes
135200,miércoles
82682,jueves
147405,viernes
22066,jueves
46016,viernes
26467,martes
46500,viernes
87496,jueves
90122,sábado
98339,viernes
39458,lunes
68812,sábado
46953,viernes
86632,jueves
92681,viernes
79528,viernes
147538,viernes
19844,lunes
139038,viernes
66193,miércoles
60917,domingo
85533,viernes
140668,viernes
38138,martes
114994,domingo
99877,miércoles
97610,miércoles
142061,viernes
124167,domingo
103740,miércoles
115223,sábado
88557,sábado
63146,martes
53445,domingo
100592,martes
93087,domingo
102000,lunes
124074,viernes
135921,viernes
41604,miércoles
105538,viernes
33331,miércoles
31046,domingo
30347,domingo
26114,martes
106541,lunes
43263,domingo
59238,sábado
110148,sábado
82639,viernes
79983,viernes
29630,viernes
128644,domingo
14078,viernes
134673,lunes
32168,sábado
76640,sábado
132232,jueves
15932,viernes
145197,viernes
152570,viernes
105676,miércoles
66720,jueves
91552,domingo
100183,domingo
458961,lunes
84834,sábado
162678,sábado
98357,viernes
23976,viernes
47713,sábado
89501,jueves
121872,viernes
70404,domingo
84309,domingo
85543,viernes
84336,domingo
53567,jueves
114779,viernes
52480,miércoles
84839,miércoles
97353,domingo
102947,domingo
98551,viernes
59197,jueves
131220,sábado
28101,domingo
84290,sábado
90603,viernes
83443,jueves
137285,jueves
83588,viernes
72317,jueves
71768,lunes
62403,miércoles
68178,martes
84328,viernes
70753,lunes
53861,miércoles
77117,miércoles
94047,miércoles
85872,miércoles
47863,viernes
159203,viernes
54075,lunes
26005,jueves
43753,lunes
121455,lunes
87818,martes
118424,martes
24925,martes
100747,jueves
156717,viernes
171859,martes
124414,sábado
81634,viernes
160989,miércoles
128190,viernes
119283,miércoles
94356,viernes
91186,domingo
79404,miércoles
84191,viernes
118557,martes
288151,sábado
83125,viernes
76686,viernes
117974,viernes
28830,sábado
60304,jueves
20088,jueves
103667,viernes
109520,lunes
44450,miércoles
39750,viernes
70829,miércoles
106591,viernes
91679,viernes
129728,viernes
215012,miércoles
109475,lunes
146837,martes
31147,domingo
14614,viernes
41863,martes
19336,domingo
24105,domingo
111949,viernes
105678,viernes
118677,viernes
74397,viernes
91422,miércoles
51071,miércoles
76848,lunes
87499,viernes
144680,viernes
36628,miércoles
42452,viernes
50006,miércoles
33301,miércoles
50076,sábado
126300,jueves
138574,viernes
114962,lunes
172003,viernes
131434,viernes
56919,sábado
127864,viernes
82520,sábado
93858,martes
127505,viernes
89750,domingo
114562,viernes
334317,lunes
281007,jueves
57436,domingo
39936,miércoles
58244,jueves
162145,sábado
18912,sábado
33735,lunes
93715,viernes
36931,jueves
271504,domingo
81446,lunes
83890,viernes
121824,jueves
70793,miércoles
257604,domingo
123648,miércoles
125541,martes
45316,jueves
20302,martes
34843,viernes
110398,martes
142650,viernes
90369,viernes
150202,viernes
97724,sábado
13648,miércoles
133823,sábado
40767,martes
33786,viernes
78128,miércoles
109421,jueves
121598,viernes
147815,viernes
109431,jueves
24578,sábado
257176,lunes
87436,viernes
178806,jueves
36244,sábado
270002,viernes
133121,martes
47219,domingo
177155,viernes
51590,lunes
207655,domingo
13946,sábado
60011,miércoles
127918,lunes
124461,jueves
121835,jueves
167179,jueves
136553,sábado
119010,viernes
67701,domingo
17577,martes
46541,sábado
59005,sábado
131799,miércoles
233204,miércoles
98567,jueves
161303,miércoles
127370,sábado
109491,miércoles
53031,sábado
115834,viernes
64335,viernes
44946,viernes
47964,miércoles
103205,viernes
37348,viernes
107811,viernes
36079,lunes
44065,martes
97514,martes
98205,viernes
130750,domingo
123398,miércoles
112949,jueves
85545,viernes
288430,lunes
160220,domingo
134481,miércoles
123678,viernes
144465,martes
46226,viernes
56991,viernes
58891,martes
70051,martes
53657,viernes
158262,lunes
122857,jueves
84330,viernes
141419,sábado
34061,viernes
39536,sábado
126122,sábado
180705,martes
163845,viernes
68179,jueves
161187,viernes
44220,martes
58235,viernes
241568,sábado
359353,lunes
311998,martes
74935,sábado
61382,miércoles
60993,viernes
132344,viernes
89008,viernes
103161,jueves
59912,miércoles
38510,domingo
55204,sábado
134215,viernes
114478,sábado
36096,miércoles
136080,viernes
134411,jueves
257716,viernes
55167,viernes
37984,jueves
50275,viernes
205864,domingo
70546,viernes
145135,jueves
13442,domingo
155941,jueves
73293,jueves
99480,viernes
133783,miércoles
130739,martes
170657,viernes
156937,viernes
14591,jueves
56744,viernes
28090,jueves
236035,martes
128682,lunes
56508,viernes
126132,viernes
159480,jueves
24479,lunes
203329,miércoles
67556,lunes
90228,viernes
143796,viernes
81005,miércoles
85502,jueves
146203,jueves
103162,miércoles
86244,miércoles
53399,viernes
129112,viernes
59255,viernes
43650,miércoles
72559,martes
71325,viernes
74052,viernes
86825,jueves
152259,jueves
139244,domingo
138906,viernes
157117,viernes
68728,jueves
9834,miércoles
28485,sábado
14850,martes
82866,miércoles
102362,viernes
49519,miércoles
148820,martes
159412,miércoles
143946,miércoles
44158,viernes
85039,viernes
82079,sábado
72841,viernes
133183,martes
42455,jueves
17728,martes
80709,domingo
180016,lunes
70121,sábado
59883,lunes
26883,sábado
136403,martes
71809,domingo
159414,viernes
160324,domingo
88812,miércoles
127372,viernes
60534,viernes
140443,domingo
4868,miércoles
268674,miércoles
127962,jueves
139948,jueves
93394,sábado
44114,domingo
51853,miércoles
68443,jueves
80890,miércoles
190167,domingo
89924,sábado
29103,lunes
95775,viernes
103734,viernes
101557,lunes
158386,sábado
440145,viernes
89185,viernes
35558,domingo
81250,viernes
140697,viernes
117978,viernes
150117,viernes
124459,jueves
122081,jueves
30198,sábado
62301,martes
81225,jueves
126186,jueves
144789,viernes
80437,jueves
150211,miércoles
169730,martes
103198,lunes
40859,jueves
72882,sábado
40878,lunes
206266,martes
158238,viernes
41030,lunes
49353,jueves
84173,lunes
123964,viernes
41156,domingo
31131,jueves
158011,jueves
117263,miércoles
152992,lunes
148357,domingo
156268,viernes
96088,jueves
109425,miércoles
107250,martes
210621,miércoles
130816,sábado
134806,domingo
23524,sábado
68047,domingo
84316,domingo
84199,viernes
55892,jueves
140846,miércoles
167305,martes
94551,jueves
188524,viernes
126748,domingo
247695,domingo
62130,domingo
119001,domingo
43550,miércoles
30631,martes
20016,martes
55861,viernes
25038,miércoles
146313,lunes
189364,viernes
179668,martes
46972,viernes
128748,domingo
281583,miércoles
198146,sábado
34496,jueves
117923,miércoles
121875,miércoles
109416,viernes
120399,jueves
100814,viernes
45562,miércoles
97367,miércoles
78215,martes
127867,sábado
173153,domingo
75626,sábado
51249,domingo
96999,martes
72710,viernes
54328,jueves
83735,sábado
59419,viernes
119634,jueves
58197,jueves
70736,viernes
96404,domingo
59441,sábado
65650,sábado
77880,viernes
144340,jueves
62878,domingo
160660,viernes
131822,viernes
20989,martes
142989,miércoles
219302,viernes
17501,viernes
18034,lunes
111667,miércoles
116466,lunes
96535,viernes
23790,domingo
34601,martes
60579,viernes
5686,jueves
26547,domingo
18843,martes
28067,viernes
189359,martes
19809,sábado
75720,martes
158739,jueves
127509,jueves
111098,miércoles
63840,lunes
136698,domingo
55144,viernes
127544,sábado
91694,domingo
54356,miércoles
14607,martes
148034,lunes
25516,viernes
55663,miércoles
31389,jueves
87090,jueves
79816,jueves
51355,lunes
109428,viernes
68727,miércoles
3146,domingo
102524,miércoles
224992,martes
54093,viernes
93828,viernes
128136,martes
133698,lunes
58483,jueves
173294,jueves
81619,sábado
40798,viernes
85449,lunes
158231,miércoles
57993,miércoles
64875,sábado
44895,viernes
25290,miércoles
3052,martes
412109,sábado
84171,lunes
51167,miércoles
152938,jueves
81579,miércoles
44671,viernes
89049,martes
124080,martes
54994,viernes
202132,domingo
75612,miércoles
100089,lunes
92484,jueves
55956,sábado
171337,miércoles
59963,miércoles
198001,miércoles
84179,sábado
60281,viernes
109410,viernes
293089,viernes
85510,lunes
86577,sábado
125140,jueves
417399,viernes
62325,viernes
76809,miércoles
117534,viernes
24527,miércoles
60573,lunes
43314,martes
34269,lunes
96090,lunes
126250,martes
140448,viernes
78056,sábado
103707,viernes
32599,jueves
149469,viernes
110420,sábado
50221,viernes
62472,sábado
56419,sábado
37757,martes
127517,martes
186606,domingo
46451,martes
81623,miércoles
65646,lunes
43023,domingo
43113,martes
4258,jueves
40864,viernes
102001,sábado
13647,martes
63686,lunes
78432,sábado
42699,domingo
92837,viernes
134374,jueves
74394,viernes
80384,martes
71508,jueves
29886,sábado
31664,miércoles
169934,miércoles
15257,martes
30675,martes
137563,jueves
176124,viernes
121606,viernes
84204,viernes
106021,jueves
25693,miércoles
97767,sábado
76589,martes
229768,lunes
44865,martes
44692,miércoles
82106,viernes
110830,miércoles
183015,miércoles
179179,lunes
221656,viernes
50787,viernes
24133,martes
55524,viernes
36549,martes
130804,miércoles
109414,miércoles
68721,jueves
18089,domingo
42603,miércoles
128201,viernes
38453,domingo
19688,sábado
166076,lunes
118636,miércoles
36229,jueves
77234,jueves
174321,jueves
179154,viernes
91073,viernes
77221,miércoles
56584,lunes
23705,sábado
57849,miércoles
20181,sábado
2966,domingo
156306,sábado
103731,miércoles
82662,jueves
42587,jueves
32100,sábado
19989,sábado
96279,viernes
109669,domingo
25117,jueves
66209,jueves
64272,domingo
52225,jueves
70057,lunes
88176,viernes
159011,domingo
110272,viernes
95755,sábado
74257,viernes
58954,jueves
19156,jueves
26693,sábado
36917,sábado
56763,sábado
31700,jueves
101501,sábado
165739,martes
53101,jueves
25272,viernes
106849,domingo
172631,jueves
105787,viernes
53619,miércoles
139463,domingo
127728,domingo
98541,domingo
48254,viernes
106851,domingo
53197,miércoles
112823,miércoles
108419,domingo
40852,martes
45736,miércoles
149961,viernes
64988,viernes
68761,jueves
14921,domingo
94901,martes
60540,viernes
77439,miércoles
19568,martes
109962,miércoles
191024,jueves
27699,lunes
101297,viernes
21522,jueves
72525,viernes
39889,lunes
11119,jueves
82501,miércoles
183171,martes
86023,viernes
64682,viernes
26293,martes
100224,sábado
124085,viernes
104871,miércoles
128847,sábado
61904,sábado
8768,miércoles
31560,martes
31715,lunes
137474,sábado
84391,martes
54138,domingo
72834,sábado
208700,viernes
118059,domingo
166773,lunes
278111,martes
137499,viernes
60270,jueves
39319,sábado
123431,domingo
116741,viernes
23112,viernes
48227,sábado
83664,martes
82594,jueves
55576,domingo
235373,martes
28258,sábado
39386,miércoles
42601,jueves
21862,viernes
149101,miércoles
155596,sábado
149155,martes
37269,domingo
458,martes
106388,domingo
134397,lunes
74460,martes
139933,miércoles
128216,viernes
16150,martes
39333,miércoles
41738,jueves
27861,lunes
97686,viernes
38875,viernes
156236,miércoles
168676,lunes
64143,viernes
20803,lunes
194668,domingo
133082,domingo
83382,viernes
83900,martes
77987,jueves
109439,jueves
81576,viernes
82992,lunes
116711,miércoles
197467,viernes
44357,miércoles
86282,viernes
84038,lunes
2077,lunes
197481,viernes
54120,sábado
152780,viernes
44546,domingo
42151,martes
26146,martes
95771,sábado
55657,domingo
43357,jueves
119933,miércoles
28424,martes
137182,martes
118931,sábado
121725,sábado
100493,jueves
121986,viernes
104755,lunes
18146,miércoles
70757,jueves
94841,domingo
119675,domingo
128873,sábado
130824,miércoles
81534,lunes
60152,jueves
39193,martes
293552,viernes
106263,jueves
189650,viernes
80034,martes
108235,sábado
86843,sábado
123103,miércoles
166666,jueves
167658,miércoles
219781,martes
176182,miércoles
51856,lunes
109455,martes
84302,miércoles
90873,viernes
82700,jueves
49343,jueves
185291,jueves
111172,domingo
99453,martes
28271,miércoles
53405,jueves
75656,miércoles
77805,jueves
160758,viernes
54894,sábado
68297,viernes
22911,jueves
194121,martes
184125,domingo
118737,viernes
74513,miércoles
103970,viernes
38540,jueves
94326,viernes
43938,jueves
85431,miércoles
32596,viernes
42714,jueves
124227,miércoles
63212,jueves
40226,martes
313972,sábado
97609,martes
387042,miércoles
176339,viernes
63923,lunes
133463,sábado
57981,sábado
92620,sábado
116811,jueves
147773,jueves
101998,lunes
102331,jueves
183672,jueves
34977,viernes
127884,jueves
143567,miércoles
111083,jueves
72660,domingo
91739,sábado
105526,viernes
56500,lunes
50158,miércoles
53392,lunes
49521,miércoles
53411,lunes
156700,sábado
65521,viernes
85047,viernes
87567,jueves
128215,lunes
121873,martes
75945,viernes
121446,lunes
144481,martes
233805,sábado
158015,viernes
182499,miércoles
79201,domingo
121677,domingo
174188,viernes
97562,viernes
135317,viernes
51844,miércoles
40244,lunes
52034,sábado
159014,viernes
84765,sábado
25111,viernes
194099,martes
91334,miércoles
105965,lunes
39279,viernes
224600,domingo
250625,miércoles
96936,miércoles
6636,domingo
62211,jueves
388046,miércoles
192538,viernes
112161,viernes
88057,viernes
51795,martes
160085,jueves
104739,jueves
131478,domingo
167494,martes
119838,domingo
35862,miércoles
39544,sábado
96599,domingo
68556,martes
84198,jueves
80518,sábado
201485,martes
103620,miércoles
120292,jueves
128124,domingo
108726,domingo
68726,jueves
177271,lunes
152742,martes
138907,viernes
141955,miércoles
118998,viernes
53928,sábado
72190,jueves
68724,miércoles
159004,viernes
82134,domingo
41586,martes
59584,jueves
126337,viernes
38178,viernes
39982,miércoles
159154,viernes
127373,jueves
31221,lunes
185562,martes
106049,sábado
58293,miércoles
262528,viernes
137037,jueves
125374,viernes
126277,jueves
130358,domingo
199687,viernes
174772,jueves
67272,viernes
179826,martes
180050,jueves
101449,miércoles
42527,domingo
120303,viernes
153420,sábado
55655,viernes
83342,miércoles
93456,martes
117251,jueves
107985,jueves
118690,viernes
119916,miércoles
139329,jueves
136418,martes
167726,miércoles
86410,lunes
136795,jueves
128276,viernes
120555,lunes
44646,martes
57201,miércoles
121936,miércoles
80597,domingo
193878,domingo
25789,viernes
80368,viernes
117377,jueves
117530,jueves
31460,martes
114761,domingo
151085,miércoles
72140,sábado
120892,viernes
35381,domingo
124157,miércoles
81167,domingo
77449,miércoles
109099,viernes
159032,lunes
29751,martes
44909,miércoles
30654,miércoles
127872,viernes
38429,domingo
124071,viernes
82447,domingo
155055,viernes
24935,sábado
159117,jueves
24939,sábado
45556,domingo
159005,lunes
119844,sábado
136386,viernes
141733,miércoles
43562,sábado
359010,domingo
36796,miércoles
26018,viernes
20223,viernes
19506,sábado
22765,martes
57209,domingo
108209,sábado
157386,viernes
112200,viernes
157375,viernes
154779,sábado
132064,jueves
112198,miércoles
439056,jueves
127846,domingo
179270,viernes
45875,miércoles
193346,miércoles
159166,domingo
91063,viernes
116340,viernes
173210,jueves
157115,viernes
181649,martes
199327,miércoles
126523,miércoles
205321,jueves
106848,domingo
61330,jueves
178946,jueves
60824,miércoles
111969,domingo
30963,viernes
61198,viernes
404211,lunes
24646,miércoles
5898,martes
157354,jueves
173914,jueves
116432,domingo
247749,jueves
64519,viernes
101609,jueves
132939,domingo
206324,viernes
206851,viernes
29345,viernes
133339,viernes
149085,jueves
30183,martes
49524,jueves
41180,lunes
183011,domingo
62441,domingo
197602,martes
182127,viernes
199420,viernes
77663,viernes
129507,viernes
260156,viernes
100287,miércoles
77173,jueves
119928,domingo
179111,viernes
138843,jueves
28698,viernes
31122,miércoles
54320,miércoles
51481,domingo
178809,viernes
79699,viernes
23431,jueves
172847,viernes
39308,sábado
43980,domingo
5646,miércoles
